row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
79,6630099578260734594,"Remarks at a Memorial Service for Victims of the Shootings in Dallas, Texas",Barack Obama,2016-07-12,in bringing about lasting change i've seen how inadequate my own words have been and so i'm reminded of a passage in john's gospel first john white house correction let us love not with words or speech but with actions and in truth if we're to sustain the unity we need to get through these difficult times if we are to honor these five outstanding officers who we've lost then,1 John 3:18,"My little children, let us not love in word, neither in tongue; but in deed and in truth.",0.2817764693022029,TRUE,,0.9
80,6630099578260734594,"Remarks at a Memorial Service for Victims of the Shootings in Dallas, Texas",Barack Obama,2016-07-12,of these things i've seen too many families go through this but then i am reminded of what the lord tells ezekiel i will give you a new heart the lord says and put a new spirit in you i will remove from you your heart of stone and give you a heart of flesh that's what we must pray for each of us a new heart not a heart of stone but a heart open to the fears and hopes and challenges of our fellow citizens that's what we've,Ezekiel 36:26,"A new heart also will I give you, and a new spirit will I put within you: and I will take away the stony heart out of your flesh, and I will give you an heart of flesh.",0.8905766172964725,TRUE,,0.9
83,6630099578260734594,"Remarks at a Memorial Service for Victims of the Shootings in Dallas, Texas",Barack Obama,2016-07-12,i believe our sorrow can make us a better country i believe our righteous anger can be transformed into more justice and more peace weeping may endure for a night but i'm convinced joy comes in the morning we cannot match the sacrifices made by officers zamarripa and ahrens krol smith and thompson but surely,Psalms 30:5,"For his anger endureth but a moment; in his favour is life: weeping may endure for a night, but joy cometh in the morning.",0.8909656686185076,TRUE,,0.9
136,6680097966714006683,Remarks on Signing the 1987 National Day of Prayer Proclamation,Ronald Reagan,1986-12-22,praise and most especially our love all turned toward a loving god the talmud calls prayer the service of the heart and st paul urged us to pray without ceasing of course it's important to remember that prayer doesn't always mean asking god to give us something prayer can also be a vehicle for worship-for,1 Thessalonians 5:17,Pray without ceasing.,0.979668726289306,TRUE,,1.0
138,6680097966714006683,Remarks on Signing the 1987 National Day of Prayer Proclamation,Ronald Reagan,1986-12-22,a great and holy prophet and others adore as the son of god listen if you will for a moment to the words of the scriptures and there were in the same country shepherds abiding in the field keeping watch over their flock by night and lo the angel of the lord came upon them and the glory of the lord shone round about them and suddenly there was with,Luke 2:8,"And there were in the same country shepherds abiding in the field, keeping watch over their flock by night.",0.8567468410511833,TRUE,,0.9
139,6680097966714006683,Remarks on Signing the 1987 National Day of Prayer Proclamation,Ronald Reagan,1986-12-22,to the words of the scriptures and there were in the same country shepherds abiding in the field keeping watch over their flock by night and lo the angel of the lord came upon them and the glory of the lord shone round about them and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on,Luke 2:9,"And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid.",0.9947624540167882,TRUE,,1.0
142,6680097966714006683,Remarks on Signing the 1987 National Day of Prayer Proclamation,Ronald Reagan,1986-12-22,over their flock by night and lo the angel of the lord came upon them and the glory of the lord shone round about them and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men perhaps in our own prayers we would do well to remember the words of the heavenly host on that one still night so long ago each of us in our own way giving glory to god and asking in all earnestness for peace on,Luke 2:13,"And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,",0.9286103501902712,TRUE,,0.9
143,6680097966714006683,Remarks on Signing the 1987 National Day of Prayer Proclamation,Ronald Reagan,1986-12-22,lord shone round about them and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men perhaps in our own prayers we would do well to remember the words of the heavenly host on that one still night so long ago each of us in our own way giving glory to god and asking in all earnestness for peace on earth and good will toward men so thank you and god bless you all and now i shall sign the proclamation and of course you don't have to wait until,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.9652050032178754,TRUE,,0.95
185,672555301851758638,Remarks at a Fundraising Dinner in Detroit,Lyndon B. Johnson,1964-06-26,prosperity we must first turn it toward relief of the oppressed the underprivileged and the helpless we must in the words of the bible learn to do well seek judgment relieve the oppressed judge the fatherless plead for the widow in this pursuit we will turn special attention to the problems of older americans retirement should be a time of serenity and fulfillment not deprivation,Isaiah 1:17,"Learn to do well; seek judgment, relieve the oppressed, judge the fatherless, plead for the widow.",0.9643500345198484,TRUE,,1.0
214,6750455881443246774,Remarks at the Lincoln Memorial.,Lyndon B. Johnson,1964-02-12,to us calling for union saying from its rivers and ranges from the alleghenies to the rockies that this is one nation a house divided against itself cannot stand--this was what the winds were saying we stand with lincoln for union and for the freedom of all men but the,Mark 3:24-25,"And if a kingdom be divided against itself, that kingdom cannot stand. And if a house be divided against itself, that house cannot stand.",0.9272686641104034,TRUE,,0.9
241,6769116008332678972,"Remarks to the National Campers and Hikers Association in Bowling Green, Kentucky",Ronald Reagan,1984-07-12,on these principles we have proceeded and we shall continue to act as long as we hold office three thousand years ago the psalmist wrote i will lift up mine eyes unto the hills from whence cometh my help the american writer and naturalist henry david thoreau whose 167th birthday we celebrate today expressed a similar belief in wildness he wrote is the preservation of,Psalms 121:1,"I will lift up mine eyes unto the hills, from whence cometh my help.",0.895435000519954,TRUE,,1.0
244,6775362257312429574,Remarks in Philadelphia at a Dinner Sponsored by the Democratic County Executive Committee,John F. Kennedy,1963-10-30,construction providing housing for our older citizens through loans and mortgage insurance and public housing at a rate several times higher than ever before in our history cast me not off in the time of old age says the psalmist in the bible and we intend to see to it that in modern times no american is forgotten or ill-treated or cast off by this country in his time of old age finally i said 3 years ago that i believe in an america where the rights that i have described are enjoyed by all,Psalms 71:9,Cast me not off in the time of old age; forsake me not when my strength faileth.,0.8281656828884919,TRUE,,1.0
