row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
13,-7944083939408441807,Address at the Opening of the Conference on Fire Prevention.,Harry S Truman,1947-05-05,this is not a new problem for it is recorded in the book of exodus more than three thousand years ago if a fire break out and catch in thorns so that the stacks of corn or the standing corn or the field be consumed therewith he that kindled the fire shall surely make restitution the conference might well consider the strengthening of the present laws having to do with negligence these are but a few of the problems that,Exodus 22:6,"If fire break out, and catch in thorns, so that the stacks of corn, or the standing corn, or the field, be consumed therewith; he that kindled the fire shall surely make restitution.",0.8619464768196295,TRUE,,0.9
74,-7999010827317971979,"Remarks at the National Association for the Advancement of Colored People's 115th National Convention in Las Vegas, Nevada","Joseph R. Biden, Jr.",2024-07-16,said before we know black history is american history it's as simple as that let me close with this the psalm tells us i've been young and now i'm old yet i have not seen the righteous forsaken i have not seen righteous forsaken and i will not see the righteous forsaken hopefully with age i've demonstrated a little bit of wisdom here's what i do know i know how to tell the truth i,Psalms 37:25,"I have been young, and now am old; yet have I not seen the righteous forsaken, nor his seed begging bread.",0.9779261853339576,TRUE,,1.0
83,-8007823485482494135,Remarks in New York City at the Dinner of the Weizmann Institute of Science.,Lyndon B. Johnson,1964-02-06,writ of the prophets and on the modern building of the united nations it is very simply a desire for the day when nation shall not lift up sword against nation nor shall they learn war any more that is my prayer that is my prophecy note the 18th annual dinner of the weizmann institute of science was held in the grand ballroom at the,Isaiah 2:4,"And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up sword against nation, neither shall they learn war any more.",0.860895243827109,TRUE,,0.9
93,-8012649275123296706,"Remarks at a Discussion at the Ministers' Leadership Conference in South Barrington, Illinois",William J. Clinton,2000-08-10,accountability group together that would meet with you and help you stay on a new path and you ended the speech by saying let the words in my mouth the meditation in my heart and the work of my hands be pleasing to my god it was about as clean,Psalms 19:14,"Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer.",0.8973298439076687,TRUE,,0.9
95,-8012649275123296706,"Remarks at a Discussion at the Ministers' Leadership Conference in South Barrington, Illinois",William J. Clinton,2000-08-10,to do is to focus on the vision thing as some politicians say i mean it's not for nothing that the scripture says where there is no vision the people perish i mean it is the most important thing otherwise you get-remember that great old yogi berra line i may not know where i'm going,Proverbs 29:18,"Where there is no vision, the people perish: but he that keepeth the law, happy is he.",0.9805985024399896,TRUE,,0.95
96,-8012649275123296706,"Remarks at a Discussion at the Ministers' Leadership Conference in South Barrington, Illinois",William J. Clinton,2000-08-10,"a way one of my very favorite bible verses is the 12th chapter of the-12th verse of the 12th chapter of first corinthians now we see through a glass darkly but then face to face now we know in part but then we shall know even as we are also known now abideth faith hope and love and the greatest of these is love""-or charity or charitable love or whatever why because we see through a glass darkly but i'm quite sure that what i am right about is our common humanity and that our common humanity is more important than the things that divide",1 Corinthians 13:12,"For now we see through a glass, darkly; but then face to face: now I know in part; but then shall I know even as also I am known.",0.9646251689045148,TRUE,,0.98
96,-8012649275123296706,"Remarks at a Discussion at the Ministers' Leadership Conference in South Barrington, Illinois",William J. Clinton,2000-08-10,"a way one of my very favorite bible verses is the 12th chapter of the-12th verse of the 12th chapter of first corinthians now we see through a glass darkly but then face to face now we know in part but then we shall know even as we are also known now abideth faith hope and love and the greatest of these is love""-or charity or charitable love or whatever why because we see through a glass darkly but i'm quite sure that what i am right about is our common humanity and that our common humanity is more important than the things that divide",1 Corinthians 13:13,"And now abideth faith, hope, charity, these three; but the greatest of these is charity.",0.9646251689045148,TRUE,,0.98
117,-8026891869986854503,Remarks at the Veterans Day Ceremony at the Vietnam Veterans Memorial,Ronald Reagan,1988-11-11,honor you and we have faith that as he does all his sacred children the lord will bless you and keep you the lord will make his face to shine upon you and give you peace now and forever more thank you all and god bless you note the president spoke at 11:45 a.m he,Psalms 67:1,"God be merciful unto us, and bless us; and cause his face to shine upon us; Selah.",0.8977154202016138,TRUE,,0.9
163,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,our thoughts and control our tongues as did the father of our country in seeking day by day to follow those great verses charity suffereth long and is kind charity envieth not charity vaunteth not itself is not puffed up doth not behave itself unseemly seeketh not her own is not easily provoked thinketh no evil rejoiceth not in iniquity but rejoiceth in the truth,1 Corinthians 13:4,"Charity suffereth long, and is kind; charity envieth not; charity vaunteth not itself, is not puffed up,",0.9906105208508496,TRUE,,1.0
164,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,day by day to follow those great verses charity suffereth long and is kind charity envieth not charity vaunteth not itself is not puffed up doth not behave itself unseemly seeketh not her own is not easily provoked thinketh no evil rejoiceth not in iniquity but rejoiceth in the truth i think that most of us americans seek to live up to those precepts but,1 Corinthians 13:5,"Doth not behave itself unseemly, seeketh not her own, is not easily provoked, thinketh no evil;",0.9264786401851116,TRUE,,0.9
165,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,envieth not charity vaunteth not itself is not puffed up doth not behave itself unseemly seeketh not her own is not easily provoked thinketh no evil rejoiceth not in iniquity but rejoiceth in the truth i think that most of us americans seek to live up to those precepts but there are some among us who have forgotten them there,1 Corinthians 13:6,"Rejoiceth not in iniquity, but rejoiceth in the truth;",0.859785164178223,TRUE,,0.9
166,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,more words spoken many years ago-words which helped to shape the character and the career of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall revile you and persecute you and shall say all manner of evil against you falsely for my sake rejoice and,Matthew 5:3,Blessed are the poor in spirit: for theirs is the kingdom of heaven.,0.976921267565176,TRUE,,1.0
167,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,more words spoken many years ago-words which helped to shape the character and the career of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed,Matthew 5:5,Blessed are the meek: for they shall inherit the earth.,0.9301104345228124,TRUE,,0.95
168,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,more words spoken many years ago-words which helped to shape the character and the career of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed,Matthew 5:7-8,Blessed are the merciful: for they shall obtain mercy. Blessed are the pure in heart: for they shall see God.,0.9570268889439631,TRUE,,0.98
169,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,more words spoken many years ago-words which helped to shape the character and the career of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,0.8215585473702175,TRUE,,0.85
170,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,the character and the career of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall revile you and persecute you and shall say all manner of evil against you falsely for my sake rejoice and,Matthew 5:10,Blessed are they which are persecuted for righteousness' sake: for theirs is the kingdom of heaven.,0.7931875058935798,TRUE,,0.95
171,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,of george washington words that lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall,Matthew 5:4,Blessed are they that mourn: for they shall be comforted.,0.8658268517944712,TRUE,,0.95
174,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,lay behind the prayer at valley forge blessed are the poor in spirit for theirs is the kingdom of heaven blessed are they that mourn for they shall be comforted blessed are the meek for they shall inherit the earth blessed are they which do hunger and thirst after righteousness for they shall be filled blessed are the merciful for they shall obtain mercy blessed are the pure in heart for they shall see god blessed are the peacemakers for they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall revile you and persecute you,Matthew 5:6,Blessed are they which do hunger and thirst after righteousness: for they shall be filled.,0.9160085315432476,TRUE,,0.95
184,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,they shall be called the children of god blessed are they which are persecuted for righteousness sake for theirs is the kingdom of heaven blessed are ye when men shall revile you and persecute you and shall say all manner of evil against you falsely for my sake rejoice and be exceeding glad for great is your reward in heaven for so persecuted they the prophets which were before you those are the truths which,Matthew 5:11,"Blessed are ye, when men shall revile you, and persecute you, and shall say all manner of evil against you falsely, for my sake.",0.9517114314314408,TRUE,,0.95
186,-8063529515024872668,Radio Address on Washington's Birthday.,Franklin D. Roosevelt,1943-02-22,are ye when men shall revile you and persecute you and shall say all manner of evil against you falsely for my sake rejoice and be exceeding glad for great is your reward in heaven for so persecuted they the prophets which were before you those are the truths which are the eternal heritage of our civilization i repeat them to give heart and comfort to all men and women,Matthew 5:12,"Rejoice, and be exceeding glad: for great is your reward in heaven: for so persecuted they the prophets which were before you.",0.5046840329976523,TRUE,,0.9
187,-806602860474208918,Remarks at a Ceremony Marking the Transfer of the Water Pollution Control Administration to the Department of the Interior.,Lyndon B. Johnson,1966-05-20,halt decay and bar exploitation to magnify our splendor and to multiply our resources and they have reaped the harvest promised in the bible passage that says speak to the earth and it shall teach thee you have been among such men your vision and dedication have earned the gratitude of this nation but because you are such men i,Job 12:8,"Or speak to the earth, and it shall teach thee: and the fishes of the sea shall declare unto thee.",0.9042843751886988,TRUE,,0.95
209,-8092552156375235299,"Remarks on Being Awarded the Presidential Medal of Honor by President Isaac Herzog of Israel in Jerusalem, Israel","Joseph R. Biden, Jr.",2022-07-14,he raise you up on eagle's wings and bear you on the breath of dawn until we meet again may god hold you in the palm of his hand well every time i've come over these years thank god god seems to be holding us in the palm of his hand because we get stronger not weaker and to me it's pretty miraculous the torah tells a story of the prophet who described the ancient,Leviticus 14:26,And the priest shall pour of the oil into the palm of his own left hand:,0.8788301081881863,TRUE,,0.9
