row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
6,3700030813931741703,"Remarks at the 100th Anniversary Luncheon of the Los Angeles County Bar Association in Los Angeles, California",Jimmy Carter,1978-05-04,the common law it comes from the roots of our western heritage with the prophet amos who said let justice roll down like waters and righteousness like an ever-flowing stream thank you very much note the president spoke at 12:13 p.m at the dorothy chandler pavilion of the los angeles,Amos 5:24,"But let judgment run down as waters, and righteousness as a mighty stream.",0.9108858050300008,TRUE,,0.95
85,3778537976532358967,Remarks at a Cabinet Meeting and an Exchange With Reporters,Donald J. Trump (1st Term),2019-07-16,our country is extraordinarily strong nobody can bring us down from the outside we can only do it from the inside and jesus said it a house divided against itself cannot stand these are the kind of efforts that i hope will be able to bring people together so thank you for this the president,Mark 3:24-25,"And if a kingdom be divided against itself, that kingdom cannot stand. And if a house be divided against itself, that house cannot stand.",0.9311646459828582,TRUE,,0.95
185,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,signify very clearly what i want to talk about tonight this comes from the 25th chapter of matthew the words of jesus talking about a king then shall he say also unto them on the left hand depart from me ye cursed unto everlasting fire prepared for he devil and his angels for i was hungry and ye gave me no meat i was thirsty and ye gave me no drink i was a stranger,Matthew 25:41,"Then shall he say also unto them on the left hand, Depart from me, ye cursed, into everlasting fire, prepared for the devil and his angels:",0.967116019258328,TRUE,,0.95
189,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,king then shall he say also unto them on the left hand depart from me ye cursed unto everlasting fire prepared for he devil and his angels for i was hungry and ye gave me no meat i was thirsty and ye gave me no drink i was a stranger and ye took me not in i was naked and ye clothed me not and in prison and ye visited,Matthew 25:42,"For I was an hungred, and ye gave me no meat: I was thirsty, and ye gave me no drink:",0.664951481864642,TRUE,,0.8
191,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,prepared for he devil and his angels for i was hungry and ye gave me no meat i was thirsty and ye gave me no drink i was a stranger and ye took me not in i was naked and ye clothed me not and in prison and ye visited me not then shall they also answer him saying lord when saw we thee hungry or athirst or a stranger or naked or sick or,Matthew 25:43,"I was a stranger, and ye took me not in: naked, and ye clothed me not: sick, and in prison, and ye visited me not.",0.823039802510667,TRUE,,0.9
195,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,and ye gave me no drink i was a stranger and ye took me not in i was naked and ye clothed me not and in prison and ye visited me not then shall they also answer him saying lord when saw we thee hungry or athirst or a stranger or naked or sick or imprisoned and did not minister unto thee then shall he answer them saying verily i say unto you inasmuch as ye did it not unto one of the least of,Matthew 25:44,"Then shall they also answer him, saying, Lord, when saw we thee an hungred, or athirst, or a stranger, or naked, or sick, or in prison, and did not minister unto thee?",0.9626148012300076,TRUE,,0.95
198,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,also answer him saying lord when saw we thee hungry or athirst or a stranger or naked or sick or imprisoned and did not minister unto thee then shall he answer them saying verily i say unto you inasmuch as ye did it not unto one of the least of these ye did it not to me and these shall go away unto everlasting punishment but the righteous into life eternal the black caucus who serve in congress still in,Matthew 25:45,"Then shall he answer them, saying, Verily I say unto you, Inasmuch as ye did it not to one of the least of these, ye did it not to me.",0.950554345980982,TRUE,,0.95
210,3875211438328987129,Congressional Black Caucus Remarks at the Caucus' Annual Dinner.,Jimmy Carter,1978-09-30,say unto you inasmuch as ye did it not unto one of the least of these ye did it not to me and these shall go away unto everlasting punishment but the righteous into life eternal the black caucus who serve in congress still in the minority have been inspired to courageous action unity in the face of pressure tenacity,Matthew 25:46,And these shall go away into everlasting punishment: but the righteous into life eternal.,0.8546335903973994,TRUE,,0.95
222,3892370846828595333,"Remarks at the Annual Convention of the National Association of Evangelicals in Orlando, Florida",Ronald Reagan,1983-03-08,the powerful standing of your churches to denounce and isolate these hate groups in our midst the commandment given us is clear and simple thou shalt love thy neighbor as thyself but whatever sad episodes exist in our past any objective observer must hold a positive view of american history a history that has been,Mark 12:31,"And the second is like, namely this, Thou shalt love thy neighbour as thyself. There is none other commandment greater than these.",0.1663376138445689,TRUE,,0.9
223,3892370846828595333,"Remarks at the Annual Convention of the National Association of Evangelicals in Orlando, Florida",Ronald Reagan,1983-03-08,the powerful standing of your churches to denounce and isolate these hate groups in our midst the commandment given us is clear and simple thou shalt love thy neighbor as thyself but whatever sad episodes exist in our past any objective observer must hold a positive view of american history a history that has been,Matthew 19:19,"Honour thy father and thy mother: and, Thou shalt love thy neighbour as thyself.",0.1106838039871223,TRUE,,0.9
