row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
5,-6499273446037767337,Inaugural Address,William J. Clinton,1993-01-20,century let us begin anew with energy and hope with faith and discipline and let us work until our work is done the scripture says and let us not be weary in well doing for in due season we shall reap if we faint not from this joyful mountaintop of celebration we hear a call to service in the valley we have heard the trumpets we have changed the guard,Galatians 6:9,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.",0.9899339280421372,TRUE,,0.95
73,-6563490559762921771,Remarks on Reauthorization of Welfare Reform Legislation,George W. Bush,2002-04-18,needs that no welfare system can possibly fill and the government ought to be the ally of the faith-based and charitable programs we ought not to worry about faith in our society we ought to welcome it we ought to welcome it into our programs we ought to welcome it in the welfare system we ought to recognize the healing power of faith in our society we ought to say to churches and synagogues and mosques love-if you want to love your neighbor like you'd like to be loved yourself,Matthew 22:39, "Thou shalt love thy neighbour as thyself.",0.6145947600962403,TRUE,,0.9
90,-6575156631582532766,"Remarks at the Dedication Breakfast of International Christian Leadership, Inc.",John F. Kennedy,1961-02-09,upon his faith in god every president has taken comfort and courage when told as we are told today that the lord will be with thee he will not fail thee nor forsake thee fear not--neither be thou dismayed while they came from a wide variety of religious backgrounds and held a wide variety of religious beliefs each of our,Deuteronomy 31:8,"And the LORD, he it is that doth go before thee; he will be with thee, he will not fail thee, neither forsake thee: fear not, neither be dismayed.",0.8268941305185609,TRUE,,0.9
96,-6575156631582532766,"Remarks at the Dedication Breakfast of International Christian Leadership, Inc.",John F. Kennedy,1961-02-09,charity can we conquer those forces within ourselves and throughout all the world that threaten the very existence of mankind keeping in mind that when a man's ways please the lord he maketh even his enemies to be at peace with him let us go forth to lead this land that we love joining in the prayer of general george washington in 1783 that god,Proverbs 16:7,"When a man's ways please the LORD, he maketh even his enemies to be at peace with him.",0.9699785993367026,TRUE,,0.95
133,-6610817274924480934,"Remarks to the National Baptist Convention, U.S.A., in Orlando, Florida",William J. Clinton,1996-09-06,there's a lot to do you are people of faith and today we need that faith more than ever the scripture says that faith is the assurance of things hoped for the conviction of things unseen and we have seen all of us in our own life that if we have faith we can make,Hebrews 11:1,"Now faith is the substance of things hoped for, the evidence of things not seen.",0.8616751589323258,TRUE,,0.9
135,-6610817274924480934,"Remarks to the National Baptist Convention, U.S.A., in Orlando, Florida",William J. Clinton,1996-09-06,a bridge to the 21st century where we have stronger families and we help our parents to raise their children and to protect them proverbs says train up a child in the way he should go and when he is old he will not depart from it that is why we passed the family and medical leave act and why we want to expand it why we have done our,Proverbs 22:6,"Train up a child in the way he should go: and when he is old, he will not depart from it.",0.8191028036809486,TRUE,,0.9
162,-6629149922687750428,Remarks at a Memorial Service for the Victims of the Embassy Bombings in Kenya and Tanzania,William J. Clinton,1998-09-11,in the tranquil and steady dedication of a lifetime in the book of isaiah it is written that the lord called out whom shall i send and who will go for us and isaiah the prophet answered here am i lord send me these americans generous adventurous brave souls said send me send me in service send me to build a better tomorrow and on,Isaiah 6:8,"Also I heard the voice of the Lord, saying, Whom shall I send, and who will go for us? Then said I, Here am I; send me.",0.9772683036020398,TRUE,,0.95
173,-6645810254944695320,Remarks at a Luncheon in Ottawa,William J. Clinton,1995-02-23,said geography has made us neighbors history has made us friends economics has made us partners and necessity has made us allies those whom nature has so joined together let no man put asunder so president kennedy proclaimed our wedding vows laughter and i am here to tell you we should reaffirm them the bond that the president described so,Mark 10:9,"What therefore God hath joined together, let not man put asunder.",0.1641643052577676,TRUE,,0.9
215,-6702112878715969922,Remarks at the White House Correspondents' Association Dinner,William J. Clinton,1995-04-29,you could tell i-i really liked that-whoever that awful person is that played me laughter i thought it was wonderful the book of proverbs says a happy heart doeth good like medicine and a broken spirit drieth the bones and i believe that but i think you will all understand that-and i hope my wonderful comedy writers will understand if i take a few moments,Proverbs 17:22,A merry heart doeth good like a medicine: but a broken spirit drieth the bones.,0.9750297185212304,TRUE,,0.95
221,-6704965537925109389,Remarks to the Students and Faculty of Archbishop Carroll and All Saints High Schools,Ronald Reagan,1988-10-17,politics but with the enduring truths that mold men and women and move nations truths like faith hope and love and as paul tells us the greatest of these is love i've found there are two kinds of people in this world those absorbed in themselves and those who give love-love to their families to,1 Corinthians 13:13,"And now abideth faith, hope, charity, these three; but the greatest of these is charity.",0.85730129062931,TRUE,,0.9
