row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
39,-928479193899826475,"Address in Winston-Salem at Groundbreaking Ceremonies, Wake Forest College",Harry S Truman,1951-10-15,loyal to the principle that the purpose of education is to seek the truth this is an article of faith that underlies our whole educational system know the truth and the truth shall make you free students and teachers in american schools seeking the truth without hindrance of censorship have been largely responsible for the amazing progress of our country,John 8:32,"And ye shall know the truth, and the truth shall make you free.",0.9890637492569188,TRUE,,0.95
43,-928479193899826475,"Address in Winston-Salem at Groundbreaking Ceremonies, Wake Forest College",Harry S Truman,1951-10-15,it and not the negative virtue of meaning no harm god forbid that i should claim for our country the mantle of perfect righteousness we have committed sins of omission and sins of commission for which we stand in need of the mercy of the good lord but i dare maintain before the world that we have done much that was right to the sowers of suspicion and the peddlers of fear to all these who seem bent on persuading us that our country is,Psalms 106:6,"We have sinned with our fathers, we have committed iniquity, we have done wickedly.",0.7949897680518788,TRUE,,0.9
46,-928479193899826475,"Address in Winston-Salem at Groundbreaking Ceremonies, Wake Forest College",Harry S Truman,1951-10-15,my last word to this college therefore is an injunction to remember the words the lord said to moses on the shores of the red sea why criest thou unto me speak to the children of israel that they go forward for when the accounts of history are rendered it is the going forward that will constitute the record--not the hesitation and the mistakes--not how,Exodus 14:15,"And the LORD said unto Moses, Wherefore criest thou unto me? speak unto the children of Israel, that they go forward:",0.986401131974591,TRUE,,0.95
75,-963859751311124645,Remarks at the Funeral Ceremony for Former Senator John W. Warner III,"Joseph R. Biden, Jr.",2021-06-23,i know it hurts to remember sometimes it just hurts to remember but it's also the way to heal to remember the bible teaches blessed are they that mourn for they shall be comforted while comfort can be a long time in coming i promise you it will come it will give you purpose in his memory in his love,Matthew 5:4,Blessed are they that mourn: for they shall be comforted.,0.8428376676124498,TRUE,,0.9
169,1039690531387906635,Remarks Prior to a Meeting With President Volodymyr Zelenskyy of Ukraine,"Joseph R. Biden, Jr.",2022-12-21,he said that all-many many his brothers this system saved so thank you very much president biden well we have a tradition here and i will give it to him my son who fought in iraq they have what they call a command coin you've seen those coins president zelenskyy yes yes president biden we give on the battlefield i will make sure that he gets one of those president zelenskyy great give me i will give president biden well thank you thank you thank you president zelenskyy thank you so much president biden i appreciate it what a great,Genesis 30:28,"And he said, Appoint me thy wages, and I will give it.",0.5118631350391689,TRUE,,0.9
203,1076089893277849740,Remarks Accepting the Presidential Nomination at the Republican National Convention in New York City,George W. Bush,2004-09-02,of this has confirmed one belief beyond doubt having come this far our tested and confident nation can achieve anything to everything we know there is a season a time for sadness a time for struggle a time for rebuilding and now we have reached a time for hope this young century will be liberty's,Ecclesiastes 3:1,"To every thing there is a season, and a time to every purpose under the heaven:",0.3347677523046258,TRUE,,0.8
207,1078641174491011959,Remarks at the Washington National Cathedral Dedication Ceremony,George Bush,1990-09-29,through its oldest door the way of peace and a compass oriented to the words of st paul who gazes down from our left and now abideth faith hope and love these three but the greatest of these is love our personal family compass has for many years led us here for public and private worship we were neighbors when we lived in the vice,1 Corinthians 13:13,"And now abideth faith, hope, charity, these three; but the greatest of these is charity.",0.9251397696333687,TRUE,,1.0
209,1078641174491011959,Remarks at the Washington National Cathedral Dedication Ceremony,George Bush,1990-09-29,will bring about a new day of justice and brotherhood and peace and on that day morning stars will sing together and the sons of god will shout for joy for eight decades the dream of a completed cathedral dominated this hill and now dr king's words should become our,Job 38:7,"When the morning stars sang together, and all the sons of God shouted for joy?",0.7811038342250637,TRUE,,0.9
211,1079451345649262456,The President's News Conference,Dwight D. Eisenhower,1959-09-17,this kind the president well i think i have a great deal of faith in that one biblical reference somewhere where it it says know the truth and the truth shall make you free now we have here a system of government it is a system of government there is no question that at least the dedicated communists believe in,John 8:32,"And ye shall know the truth, and the truth shall make you free.",0.9728553856049336,TRUE,,1.0
215,1084373147508211289,Remarks and a Question-and-Answer Session at the Los Angeles World Affairs Council Luncheon in California,Ronald Reagan,1983-03-31,to this undertaking than in the easter season when millions of the world's people pay homage to the one who taught us peace on earth good will toward men this is the goal my fellow americans of all the democratic nations-a goal that requires firmness patience and understanding if the soviet union responds in the,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.9723354879864718,TRUE,,0.95
265,112292467199391951,"Tel Aviv, Israel Remarks of President Yitzhak Navon and President Carter at the Welcoming Ceremony.",Jimmy Carter,1979-03-10,the ark carry an olive branch in its beak or will it have to wait some time longer until the waters of the flood are abated from off the earth so that it can at last find a resting place for its feet mr president you are not unaware i'm sure of the differences of,Genesis 8:11,"And the dove came in to him in the evening; and, lo, in her mouth was an olive leaf pluckt off: so Noah knew that the waters were abated from off the earth.",0.6144793338389368,TRUE,,0.9
300,1159986310434214604,Visit of Pope John Paul II Remarks at a White House Reception.,Jimmy Carter,1979-10-06,what is important what is progress what are we creating which we need fear in his last words hours jesus prayed for his disciples holy father keep them in thy name which thou hast given me that they may be one even as we are one and we are also reminded god is love let all of us here of every faith stand as one-under god-for peace and justice and,John 17:11,"And now I am no more in the world, but these are in the world, and I come to thee. Holy Father, keep through thine own name those whom thou hast given me, that they may be one, as we are.",0.7567821100536083,TRUE,,0.9
303,1159986310434214604,Visit of Pope John Paul II Remarks at a White House Reception.,Jimmy Carter,1979-10-06,which we need fear in his last words hours jesus prayed for his disciples holy father keep them in thy name which thou hast given me that they may be one even as we are one and we are also reminded god is love let all of us here of every faith stand as one-under god-for peace and justice and,John 17:22,"And the glory which thou gavest me I have given them; that they may be one, even as we are one:",0.8350410460123696,TRUE,,0.9
305,1159986310434214604,Visit of Pope John Paul II Remarks at a White House Reception.,Jimmy Carter,1979-10-06,i take the liberty of beginning with the passage from the prophet micah that you quoted at your inauguration you have been told o man what is good and what the lord requires of you only to do right and to love goodness and to walk humbly with your god in recalling these words i wish to greet you and all the authorities in the individual states and the nation who are committed to the,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",0.4723174605050504,TRUE,,0.95
370,122989631569199698,Inaugural Address,"Joseph R. Biden, Jr.",2021-01-20,the virus we must set aside politics and finally face this pandemic as one nation one nation and i promise you this as the bible says weeping may endure for a night but joy cometh in the morning we will get through this together-together look folks all my colleagues that i served with in the house and the senate up,Psalms 30:5,"For his anger endureth but a moment; in his favour is life: weeping may endure for a night, but joy cometh in the morning.",0.2709642018891632,TRUE,,0.9
386,1249231407277906919,"Remarks to the Bethesda-Chevy Chase Rescue Squad in Bethesda, Maryland",George Bush,1990-04-25,your special brand of skill and courage the courage to put another's life before one's own let me close with a bible verse that defines your lives greater love hath no man than this that a man lay down his life for his friends you and countless thousands of others like you around this great country serve strangers you save lives and you walk the path of engagement in the,John 15:13,"Greater love hath no man than this, that a man lay down his life for his friends.",0.998070952303101,TRUE,,1.0
422,1293388548090327749,Remarks in Indianapolis at Soldiers and Sailors Square,Lyndon B. Johnson,1964-10-08,men that are carried about with every wind of doctrine only those should lead us who in the words of the scripture are swift to hear slow to speak slow to wrath as long as i am your president that will be my policy ten months ago in a moment of tragedy i was called,James 1:19,"Wherefore, my beloved brethren, let every man be swift to hear, slow to speak, slow to wrath:",0.9513637903655472,TRUE,,1.0
427,1297266336318324399,Remarks in a Meeting With President Aleksandar Vucic of Serbia and Prime Minister Avdullah Hoti of Kosovo and an Exchange With Reporters,Donald J. Trump (1st Term),2020-09-04,that both these countries are making mr president and the direction of recognizing israel moving embassies to jerusalem as you have done the good book says blessed are the peacemakers and mr president i think to the american people to the people of serbia to the people of kosovo that are looking on know that,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,0.9207578037281196,TRUE,,0.95
446,1315776093694224354,Remarks on Lighting the National Christmas Tree,Ronald Reagan,1987-12-07,secretary is watching this on tv i'd like him to see what we're celebrating because for us christmas celebrates the cause of peace on earth good will toward men peace on earth good will toward men-i cannot think of a better spirit in which to begin the meetings of the next several days as a small reminder of that spirit,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.919002583039902,TRUE,,1.0
447,1315776093694224354,Remarks on Lighting the National Christmas Tree,Ronald Reagan,1987-12-07,white house during our discussions let the star remind us why we've gathered and what we seek in luke chapter 10 verse 5 we read peace be to this house that blessing is most appropriate over the next several days and with that said tommy valente will light the national christmas tree and let the,Luke 10:5,"And into whatsoever house ye enter, first say, Peace be to this house.",0.8944410249752116,TRUE,,1.0
498,136520159298921772,Remarks on the Observance of the National Days of Remembrance,George W. Bush,2001-04-19,stands on watch for the rise of tyranny and history's worst tyrants have always reserved a special hatred for the jewish people tyrants and dictators will accept no other gods before them they require disobedience to the first commandment they seek absolute control and are threatened by faith in god they fear only the power,Exodus 20:3,Thou shalt have no other gods before me.,0.5206741026461392,TRUE,,0.8
499,136520159298921772,Remarks on the Observance of the National Days of Remembrance,George W. Bush,2001-04-19,rise of tyranny and history's worst tyrants have always reserved a special hatred for the jewish people tyrants and dictators will accept no other gods before them they require disobedience to the first commandment they seek absolute control and are threatened by faith in god they fear only the power,Deuteronomy 5:7,Thou shalt have none other gods before me.,0.6823492878524872,TRUE,,0.9
518,1376256626482019050,Remarks and a Question-and-Answer Session With Students in Tel Aviv,William J. Clinton,1996-03-14,will do more in the days of the bible the foreign prophet balaam looked upon the children of israel and called them a people that shall dwell alone and shall not be reckoned upon the nation today looking at all this nation has achieved the acceptance it has won in the middle east and around the world we know his,Numbers 23:9,"For from the top of the rocks I see him, and from the hills I behold him: lo, the people shall dwell alone, and shall not be reckoned among the nations.",0.6017670687895419,TRUE,,0.8
561,1416448055412834698,Remarks in Cleveland at the National Awards Dinner of the National Conference of Christians and Jews,Gerald R. Ford,1976-06-06,program for peace i intend to make it a reality let us heed the words of the 34th psalm which urges us all to seek peace and to pursue it as we never cease our vigilance let us never lose our vision of what we want the world to be,Psalms 34:14,"Depart from evil, and do good; seek peace, and pursue it.",0.7221880828771735,TRUE,,0.9
593,1434414813581002129,"Remarks on World AIDS Day in Mount Airy, Maryland",George W. Bush,2007-11-30,the results of america's generosity and to assure our friends that they have a steady partner in the united states of america the scriptures tell us i have set before you life and death therefore choose life all who wage the battle against aids have made the choice for life because of their compassion and courage millions who once saw,Deuteronomy 30:19,"I call heaven and earth to record this day against you, that I have set before you life and death, blessing and cursing: therefore choose life, that both thou and thy seed may live:",0.8979867949793366,TRUE,,0.9
597,1437310810335503375,"Message on the Observance of Passover, 5766",George W. Bush,2006-04-11,say therefore to the people of israel i am the lord and i will bring you out from under the burdens of the egyptians and i will deliver you from their bondage and i will redeem you with an outstretched arm and with great acts of judgment exodus 6:6 i send greetings to those observing passover beginning at sundown on april 12 the story of the jewish people throughout history,Exodus 6:6,"Wherefore say unto the children of Israel, I am the LORD, and I will bring you out from under the burdens of the Egyptians, and I will rid you out of their bondage, and I will redeem you with a stretched out arm, and with great judgments:",0.8969910503511307,TRUE,,1.0
