row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
151,3031659345491515030,Inaugural Address,Abraham Lincoln,1865-03-04,the lash shall be paid by another drawn with the sword as was said three thousand years ago so still it must be said the judgments of the lord are true and righteous altogether with malice toward none with charity for all with firmness in the right as god gives us to see the right let us strive on to,Psalms 19:9,"The fear of the LORD is clean, enduring for ever: the judgments of the LORD are true and righteous altogether.",0.7833580538220877,TRUE,,0.9
155,310869825709819284,Inaugural Address,William J. Clinton,1997-01-20,windows to help reclaim our streets from drugs and gangs and crime taking time out of our own lives to serve others each and every one of us in our own way must assume personal responsibility not only for ourselves and our families but for our neighbors and our nation our greatest responsibility is to embrace a new spirit of community for a new century for any one of us to succeed we must succeed as one america the challenge of our past remains the challenge of our future will we be one nation one,Romans 15:2,Let every one of us please his neighbour for his good to edification.,0.41941759830367986,TRUE,,0.8
165,4038858748272256625,Inaugural Address,Jimmy Carter,1977-01-20,bible my mother gave me just a few years ago opened to a timeless admonition from the ancient prophet micah he hath showed thee o man what is good and what doth the lord require of thee but to do justly and to love mercy and to walk humbly with thy god this inauguration ceremony marks a new beginning a new dedication within our government and a new spirit among us all a president may,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",0.9669688349504901,TRUE,,0.98
172,4848219008120081246,Inaugural Address,Dwight D. Eisenhower,1953-01-20,sight of the world to our faith that the future shall belong to the free since this century's beginning a time of tempest has seemed to come upon the continents of the earth masses of asia have awakened to strike off shackles of the past great nations of europe have fought their bloodiest wars thrones have toppled and their vast empires have disappeared new nations have been born for our own country it has been a time of recurring trial we have grown in power and in responsibility we have passed through the anxieties of depression and of war to a summit unmatched in man's,Ecclesiastes 3:8,"A time to love, and a time to hate; a time of war, and a time of peace.",0.7691061339957638,TRUE,,0.9
175,4848219008120081246,Inaugural Address,Dwight D. Eisenhower,1953-01-20,imply turbulence upheaval or disorder rather this change expresses a purpose of strengthening our dedication and devotion to the precepts of our founding documents a conscious renewal of faith in our country and in the watchfulness of a divine providence the enemies of this faith know no god but force no devotion but its use they tutor men in treason they feed upon the hunger of others whatever defies them they torture especially the truth here then is joined no argument between slightly differing philosophies this conflict strikes directly at the faith of our fathers and the lives of our sons no principle or treasure that we hold from the spiritual knowledge of our free schools and churches to the creative magic of free labor and capital nothing lies safely beyond the reach of this struggle freedom is pitted against slavery lightness against the dark the faith we hold belongs not to us alone but to the free of all the world this common bond binds the grower of rice in burma and the planter,1 Corinthians 2:5,"That your faith should not stand in the wisdom of men, but in the power of God.",0.6139130796169476,TRUE,,0.9
178,4848219008120081246,Inaugural Address,Dwight D. Eisenhower,1953-01-20,over to know this above all we face the threat--not with dread and confusion--but with confidence and conviction we feel this moral strength because we know that we are not helpless prisoners of history we are free men we shall remain free never to be proven guilty of the one capital offense against freedom a,Galatians 4:31,"So then, brethren, we are not children of the bondwoman, but of the free.",0.4548290217036956,TRUE,,0.8
179,4848219008120081246,Inaugural Address,Dwight D. Eisenhower,1953-01-20,our dealings with others this signifies more than the stilling of guns casing the sorrow of war more than escape from death it is a way of life more than a haven for the weary it is a hope for the brave this is the hope that beckons us onward in this century of trial,Proverbs 15:24,"The way of life is above to the wise, that he may depart from hell beneath.",0.9345113655829068,TRUE,,0.9
184,5191404229489747773,Inaugural Address,William McKinley,1901-03-04,maketh not ashamed the prophets of evil were not the builders of the republic nor in its crises since have they saved or served it the faith of the fathers was a mighty force in its creation and the faith of their descendants has wrought its progress and furnished its defenders they are obstructionists who despair and who would destroy confidence in the ability of,Ephesians 3:12,In whom we have boldness and access with confidence by the faith of him.,0.9769035476798891,TRUE,,0.95
187,5191404229489747773,Inaugural Address,William McKinley,1901-03-04,those among us who would make our way more difficult we must not be disheartened but the more earnestly dedicate ourselves to the task upon which we have rightly entered the path of progress is seldom smooth new things are often found hard to do our fathers found them so we find them so they,Psalms 78:3,"Which we have heard and known, and our fathers have told us.",0.5509263879526591,TRUE,,0.8
188,5191404229489747773,Inaugural Address,William McKinley,1901-03-04,make our way more difficult we must not be disheartened but the more earnestly dedicate ourselves to the task upon which we have rightly entered the path of progress is seldom smooth new things are often found hard to do our fathers found them so we find them so they are inconvenient they cost us,Psalms 119:35,Make me to go in the path of thy commandments; for therein do I delight.,0.8643953765182819,TRUE,,0.9
191,5224553529586851550,Inaugural Address.,Herbert Hoover,1929-03-04,an american citizen it is a dedication and consecration under god to the highest office in service of our people i assume this trust in the humility of knowledge that only through the guidance of almighty providence can i hope to discharge its ever-increasing burdens it is in keeping with,Philippians 2:24,But I trust in the Lord that I also myself shall come shortly.,0.5913698548255225,TRUE,,0.8
193,5224553529586851550,Inaugural Address.,Herbert Hoover,1929-03-04,is to discourage its violation their right is openly to work for its repeal to those of criminal mind there can be no appeal but vigorous enforcement of the law fortunately they are but a small percentage of our people their activities must be stopped a national investigation i propose to appoint a national commission,Romans 2:13,"(For not the hearers of the law are just before God, but the doers of the law shall be justified.",0.5898480996948131,TRUE,,0.8
194,5224553529586851550,Inaugural Address.,Herbert Hoover,1929-03-04,and the further lessening of poverty the freedom of public opinion the sustaining of education and of the advancement of knowledge the growth of religious spirit and the tolerance of all faiths the strengthening of the home the advancement of peace there is no short road to the realization of these aspirations ours is a,Ephesians 4:3,Endeavouring to keep the unity of the Spirit in the bond of peace.,0.20386732722153214,TRUE,,0.7
197,7014740416263004787,Inaugural Address,Woodrow Wilson,1917-03-05,not attempt to review it it speaks for itself and will be of increasing influence as the years go by this is not the time for retrospect it is time rather to speak our thoughts and purposes concerning the present and the immediate future although we have centered counsel and action with such unusual concentration,Psalms 119:126,"It is time for thee, LORD, to work: for they have made void thy law.",0.32460222403541084,TRUE,,0.7
202,7014740416263004787,Inaugural Address,Woodrow Wilson,1917-03-05,are provincials no longer the tragic events of the thirty months of vital turmoil through which we have just passed have made us citizens of the world there can be no turning back our own fortunes as a nation are involved whether we would have it so or not and yet we are not the less americans on that account we shall be the more american if we but remain true to the principles in which we have been bred they are not the principles of a province or of a single continent we have known and boasted all along that they were the principles of a liberated mankind these therefore are the things we shall stand for whether in war or in peace that all nations are equally interested in the peace of the world and in the political stability of free peoples and equally responsible for their maintenance that the essential principle of peace is the actual equality,John 17:16,"They are not of the world, even as I am not of the world.",0.11170800655928838,TRUE,,0.8
206,7014740416263004787,Inaugural Address,Woodrow Wilson,1917-03-05,for the building up of private power united alike in the conception of our duty and in the high resolve to perform it in the face of all men let us dedicate ourselves to the great task to which we must now set our hand for myself i beg your tolerance your countenance and your,Luke 2:31,Which thou hast prepared before the face of all people;,0.5052406901359837,TRUE,,0.8
209,7878117457512097651,Inaugural Address,George W. Bush,2005-01-20,that i have sworn and you have witnessed at this second gathering our duties are defined not by the words i use but by the history we have seen together for a half a century america defended our own freedom by standing watch on distant borders after the shipwreck of communism came years of relative quiet years of repose years of sabbatical and then there came a day of fire we have seen our vulnerability and we have seen its deepest source for as long as whole regions of the world simmer in resentment and tyranny prone to ideologies that feed hatred and excuse murder,Acts 4:20,For we cannot but speak the things which we have seen and heard.,0.4704953948241759,TRUE,,0.8
210,7878117457512097651,Inaugural Address,George W. Bush,2005-01-20,day of our founding we have proclaimed that every man and woman on this earth has rights and dignity and matchless value because they bear the image of the maker of heaven and earth across the generations we have proclaimed the imperative of self-government because no one is fit to be a master and no,1 Corinthians 15:49,"And as we have borne the image of the earthy, we shall also bear the image of the heavenly.",0.40916839323443766,TRUE,,0.9
212,7878117457512097651,Inaugural Address,George W. Bush,2005-01-20,move forward in every generation by reaffirming all that is good and true that came before ideals of justice and conduct that are the same yesterday today and forever in america's ideal of freedom the exercise of rights is ennobled by service and mercy and a heart for the weak,Hebrews 13:8,"Jesus Christ the same yesterday, and to day, and for ever.",0.39073866340491115,TRUE,,0.8
220,8122992457522810025,Inaugural Address,Richard Nixon,1969-01-20,have opposed us with the opportunity for all the peoples of this earth to choose their own destiny only a few short weeks ago we shared the glory of man's first sight of the world as god sees it as a single sphere reflecting light in the darkness as the apollo astronauts flew over the,Romans 3:23,"For all have sinned, and come short of the glory of God;",0.6910778601200779,TRUE,,0.8
228,9200556369209068155,Inaugural Address,John Quincy Adams,1825-03-04,it may be deserved by honest industry and zeal i shall look for whatever success may attend my public service and knowing that except the lord keep the city the watchman waketh but in vain with fervent supplications for his favor to his overruling providence i commit with humble but fearless confidence my own fate and the future destinies of,Psalms 127:1,"Except the LORD build the house, they labour in vain that build it: except the LORD keep the city, the watchman waketh but in vain.",0.9799666544214594,TRUE,,0.95
233,9213693846199189771,Inaugural Address,James Buchanan,1857-03-04,ever since the days of washington and its wisdom's no one will attempt to dispute in short we ought to do justice in a kindly spirit to all nations and require justice from them in return it is our glory that whilst other nations have extended their dominions by the sword we have never acquired,Psalms 113:4,"The LORD is high above all nations, and his glory above the heavens.",0.7636073562911984,TRUE,,0.8
